Endpoint:,postgres://localhost/test?sslmode=disable;binary_parameters=yes
Table:,myrunworkers300padding1k
RecordLimit:,250000
Workers:,300
PaddingSize:,1k
Workload:,update-uniform


update latency
LowerBound,UpperBound,Count,Percent,AccumulativePercent
0.0,1.0,224581,89.7,89.7
1.0,1.1,10188,4.1,93.8
1.1,1.2,0,0.0,93.8
1.2,1.3,0,0.0,93.8
1.3,1.5,0,0.0,93.8
1.5,1.6,0,0.0,93.8
1.6,1.8,0,0.0,93.8
1.8,1.9,0,0.0,93.8
1.9,2.1,821,0.3,94.1
2.1,2.4,0,0.0,94.1
2.4,2.6,0,0.0,94.1
2.6,2.9,0,0.0,94.1
2.9,3.1,455,0.2,94.3
3.1,3.5,0,0.0,94.3
3.5,3.8,0,0.0,94.3
3.8,4.2,286,0.1,94.4
4.2,4.6,0,0.0,94.4
4.6,5.1,308,0.1,94.5
5.1,5.6,0,0.0,94.5
5.6,6.1,352,0.1,94.7
6.1,6.7,0,0.0,94.7
6.7,7.4,397,0.2,94.8
7.4,8.1,281,0.1,95.0
8.1,9.0,0,0.0,95.0
9.0,9.8,200,0.1,95.0
9.8,10.8,159,0.1,95.1
10.8,11.9,155,0.1,95.2
11.9,13.1,71,0.0,95.2
13.1,14.4,17,0.0,95.2
14.4,15.9,18,0.0,95.2
15.9,17.4,35,0.0,95.2
17.4,19.2,129,0.1,95.3
19.2,21.1,195,0.1,95.3
21.1,23.2,120,0.0,95.4
23.2,25.5,49,0.0,95.4
25.5,28.1,76,0.0,95.4
28.1,30.9,49,0.0,95.5
30.9,34.0,85,0.0,95.5
34.0,37.4,71,0.0,95.5
37.4,41.1,147,0.1,95.6
41.1,45.3,203,0.1,95.7
45.3,49.8,137,0.1,95.7
49.8,54.8,94,0.0,95.8
54.8,60.2,136,0.1,95.8
60.2,66.3,253,0.1,95.9
66.3,72.9,214,0.1,96.0
72.9,80.2,152,0.1,96.1
80.2,88.2,304,0.1,96.2
88.2,97.0,257,0.1,96.3
97.0,106.7,154,0.1,96.3
106.7,117.4,343,0.1,96.5
117.4,129.1,269,0.1,96.6
129.1,142.0,359,0.1,96.7
142.0,156.2,334,0.1,96.9
156.2,171.9,312,0.1,97.0
171.9,189.1,335,0.1,97.1
189.1,208.0,374,0.1,97.3
208.0,228.8,390,0.2,97.4
228.8,251.6,436,0.2,97.6
251.6,276.8,410,0.2,97.8
276.8,304.5,414,0.2,97.9
304.5,334.9,433,0.2,98.1
334.9,368.4,392,0.2,98.3
368.4,405.3,408,0.2,98.4
405.3,445.8,377,0.2,98.6
445.8,490.4,421,0.2,98.7
490.4,539.4,406,0.2,98.9
539.4,593.3,363,0.1,99.1
593.3,652.7,320,0.1,99.2
652.7,718.0,320,0.1,99.3
718.0,789.7,269,0.1,99.4
789.7,868.7,266,0.1,99.5
868.7,955.6,248,0.1,99.6
955.6,1051.2,174,0.1,99.7
1051.2,1156.3,141,0.1,99.7
1156.3,1271.9,137,0.1,99.8
1271.9,1399.1,120,0.0,99.8
1399.1,1539.0,87,0.0,99.9
1539.0,1692.9,100,0.0,99.9
1692.9,1862.2,71,0.0,100.0
1862.2,2048.4,54,0.0,100.0
2048.4,2253.2,33,0.0,100.0
2253.2,2478.6,15,0.0,100.0
2478.6,2726.4,12,0.0,100.0
2726.4,2999.1,3,0.0,100.0
2999.1,3299.0,4,0.0,100.0
3299.0,3628.9,0,0.0,100.0
3628.9,3991.8,0,0.0,100.0
3991.8,4390.9,1,0.0,100.0
4390.9,4830.0,0,0.0,100.0
4830.0,5313.0,0,0.0,100.0
5313.0,5844.3,0,0.0,100.0
5844.3,6428.8,0,0.0,100.0
6428.8,7071.6,0,0.0,100.0
7071.6,7778.8,0,0.0,100.0
7778.8,8556.7,0,0.0,100.0
8556.7,9412.3,0,0.0,100.0
9412.3,10353.6,0,0.0,100.0
10353.6,11388.9,0,0.0,100.0
11388.9,inf,0,0.0,100.0
